id,date,type,city,state,ideology,group,description,image
461,04/2016,Anti-Semitic Incident:Harassment,Carlsbad,CA,,,Individual made threatening gestures towards a Jewish organization.,
579,04/2016,Anti-Semitic Incident:Vandalism,Cleveland,OH,,,Anti-Semitic sign displayed on business's door.,
630,04/2016,Terrorist Plot/Attack,Columbus,OH,Right Wing (Anti-Government),,"Alphonso D. Mobley, Jr., and Roberto M. Innis, Jr., were arrested in April 2016 for planning to set off a bomb as a diversion while they carried out a bank or armored car robbery. They were charged with aggravated arson and criminal use, possession, and illegal assembly of a chemical weapon. In early 2017, Innis pleaded guilty to aggravated arson and criminal use of an explosive device. In May 2017, Mobley was sentenced to 14 years in prison on the same charges as part of a plea agreement.",
655,04/2016,Anti-Semitic Incident:Harassment,Cooper City,FL,,,Jewish homeowners victims of anti-Semitic harassment and threats by their neighbor.,
678,04/2016,Anti-Semitic Incident:Harassment,Cupertino,CA,,,"Flyers promoting a ""Holocaust Debate"" found on De Anza College campus.",
682,04/2016,Anti-Semitic Incident:Harassment,Cutler Bay,FL,,,Jewish student threatened and taunted by his peers and teachers for being Jewish.,
720,04/2016,Anti-Semitic Incident:Vandalism,Deer Park,NY,,,"Swastika and ""Nazi"" carved into stall at high school bathroom.",
735,04/2016,Anti-Semitic Incident:Harassment,Palos Park,IL,,,Flyers with anti-Semitic content and swastikas left on vehicles in a parking lot.,
747,04/2016,Anti-Semitic Incident:Vandalism,Denver,CO,,,"Residential neighborhood vandalized with anti-Semitic, racist and other offensive graffiti.",
791,04/2016,Anti-Semitic Incident:Vandalism,East Garden City,NY,,,Anti-Semitic graffiti and swastika discovered on campus.,
792,04/2016,Anti-Semitic Incident:Vandalism,East Garden City,NY,,,Confidential,
802,04/2016,Anti-Semitic Incident:Vandalism,East Rutherford,NJ,,,"Swastikas and ""white power"" etched into bathroom stall at high school.",
804,04/2016,Anti-Semitic Incident:Vandalism,Acton,MA,,,"The word ""White"" followed by a swastika spray-painted in public area.",
829,04/2016,Anti-Semitic Incident:Harassment,Encinitas,CA,,,"Jewish leaders and council members received anti-Semitic emails about ""Jewish supremacists.""",
900,04/2016,Anti-Semitic Incident:Harassment,Fort Lauderdale,FL,,,"Jewish man told by a passerby outside his home that his ""ancestors killed six million of your people and he's proud of it!""",
967,04/2016,Anti-Semitic Incident:Vandalism,Marblehead,MA,,,Swastika drawings found on public basketball court.,
992,04/2016,Anti-Semitic Incident:Harassment,Granada Hills,CA,,,Confidential,
1062,04/2016,Anti-Semitic Incident:Vandalism,Newton,MA,,,"""Hail Hitler"" written alongside swastika and Star of David on refreshment stand.",
1069,04/2016,Anti-Semitic Incident:Vandalism,Holbrook,NY,,,Swastika drawn on exterior wall of middle school.,
1071,04/2016,Anti-Semitic Incident:Harassment,Hollywood,FL,,,Jewish individual subjected to anti-Semitic harassment at an arts and crafts store.,
1078,04/2016,Anti-Semitic Incident:Vandalism,Holmdel,NJ,,,Swastika graffiti discovered in school bathroom.,
1117,04/2016,Anti-Semitic Incident:Vandalism,Swampscott,MA,,,Swastikas found chalked on sidewalk in a residential neighborhood.,
1120,04/2016,Anti-Semitic Incident:Vandalism,Swampscott,MA,,,Swastikas drawn on street curb.,
1149,04/2016,Anti-Semitic Incident:Vandalism,Islip,NY,,,Playground equipment vandalized with swastikas.,
1150,04/2016,Anti-Semitic Incident:Harassment,Jackson,NJ,,,"Individual called a ""fucking schmekel"" and condiment jar thrown at their car.",
1153,04/2016,Anti-Semitic Incident:Vandalism,Jacksonville,FL,,,"""Free Palestine, Free Gaza"" keyed into Jewish student's car at high school.",
1197,04/2016,Anti-Semitic Incident:Vandalism,Oak Park,MI,,,Swastika was drawn on wet pavement.,
1222,04/2016,Anti-Semitic Incident:Vandalism,Charlotte,NC,,,Confidential,
1227,04/2016,Anti-Semitic Incident:Harassment,Lafayette,CA,,,"Jewish high school student told by his peers ""You should have burned like all the rest of the Jews.""",
1263,04/2016,Anti-Semitic Incident:Vandalism,Blairstown,NJ,,,Anti-Semitic graffiti discovered in park.,
1315,04/2016,Anti-Semitic Incident:Harassment,Highland Park,NJ,,,"Individual verbally harassed, told: ""you fucking Jews, you are all ruining this town.""",
1383,04/2016,Anti-Semitic Incident:Harassment,Jersey City,NJ,,,"At commemoration ceremony of 70th anniversary of Katzyn Massacre, complainant found leaflets regarding Jewish conspiracies.",
1391,04/2016,Anti-Semitic Incident:Harassment,Lakewood,NJ,,,Confidential,
1409,04/2016,Anti-Semitic Incident:Vandalism,Lakewood,NJ,,,"""Fuck Jews"" written on street sign.",
1445,04/2016,Anti-Semitic Incident:Vandalism,Madison,WI,,,"White supremacist graffiti and swastikas found at UW Madison, two of them targeting Jewish institutions.",
1455,04/2016,Anti-Semitic Incident:Harassment,Manchester,NH,,,Jewish students faced anti-Semitic harassment in school.,
1481,04/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,Exterior of residential building vandalized with swastika and Star of David.,
1482,04/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,"Business sign, elevators and exterior doors of Jewish organization vandalized with swastikas.",
1490,04/2016,Anti-Semitic Incident:Vandalism,Scotch Plains,NJ,,,Swastika and confederate flag discovered in public park.,
1502,04/2016,Anti-Semitic Incident:Vandalism,Marblehead,MA,,,Swastika carved into school bleachers.,
1530,04/2016,Anti-Semitic Incident:Vandalism,Babylon,NY,,,Three swastikas carved into sign at beach.,
1549,04/2016,Anti-Semitic Incident:Harassment,Miami,FL,,,Jewish organization received letter with anti-Semitic jokes and references to the Holocaust.,
1583,04/2016,Anti-Semitic Incident:Harassment,Millington,NJ,,,Individual victim of anti-Semitic verbal harassment in workplace.,
1584,04/2016,Anti-Semitic Incident:Harassment,Millington,NJ,,,"Jewish employee told to get in oven to clean it because ""you're a Jew.""",
1586,04/2016,Anti-Semitic Incident:Vandalism,Milton,MA,,,Anti-Semitic graffiti discovered on campus.,
1591,04/2016,Anti-Semitic Incident:Harassment,Milwaukee,WI,,,Anti-Semitic comments were made at a film discussion.,
1632,4/1/2016,Extremist/Police Shootout,Mobile,AL,Right Wing (White Supremacist),Mississippi Aryan Brotherhood,"Police arrested white supremacist gang member Ryan Burkhardt after he instigated a shootout with police. Burkhardt shot at undercover officers who were attempting to arrest him after he allegedly sold them handguns and illegal drugs. In the shootout, Burkhardt shot and wounded one officer.",
1664,04/2016,Anti-Semitic Incident:Harassment,Mountain View,CA,,,High school students made anti-Semitic remarks and threatened violence in online group chat during school elections.,
1755,04/2016,Anti-Semitic Incident:Harassment,Brooklyn,NY,,,"Individual carrying knife and yelling ""Allah Akbar"" chased Jewish man.",
1758,04/2016,Anti-Semitic Incident:Harassment,Brooklyn,NY,,,Confidential,
1764,04/2016,Anti-Semitic Incident:Harassment,Brooklyn,NY,,,Jewish man harassed for being Jewish.,
1769,04/2016,Anti-Semitic Incident:Vandalism,Newton,MA,,,Swastika found drawn in dust of stairwell at middle school.,
1770,04/2016,Anti-Semitic Incident:Vandalism,Newton,MA,,,Swastika graffiti discovered in high school bathroom.,
1779,04/2016,Anti-Semitic Incident:Harassment,Upton,MA,,,"Middle school student called teacher a ""kike.""",
1800,04/2016,Anti-Semitic Incident:Vandalism,Northridge,CA,,,Swastika and other graffiti found on school wall.,
1884,04/2016,Anti-Semitic Incident:Harassment,Palm Beach Gardens,FL,,,"Public school student called a ""Jew"" in a derogatory fashion.",
1906,4/1/2016,Extremist Murder,Pensacola,FL,Right Wing (Anti-Government),,"Michael Paul Rodgers, a self-described sovereign citizen and registered sex offender, was arrested for the murder of a Florida man.",
1916,04/2016,Anti-Semitic Incident:Harassment,Philadelphia,PA,,,Jewish family's Israeli flag vandalized.,
1917,04/2016,Anti-Semitic Incident:Harassment,Philadelphia,PA,,,Customer overheard two restaurant employees making anti-Semitic comments.,
1999,04/2016,Anti-Semitic Incident:Harassment,Princeton,NJ,,,Confidential,
2003,04/2016,Anti-Semitic Incident:Vandalism,Buffalo,NY,,,Swastika found spray-painted on wall.,
2187,04/2016,Anti-Semitic Incident:Harassment,San Francisco,CA,,,"Protestors disrupted event with the mayor of Jerusalem and yelled at Jewish student to ""Get the fuck off our campus.""",
2235,04/2016,Anti-Semitic Incident:Harassment,Santa Fe,NM,,,"Newspaper published highly anti-Semitic letter to the Editor that, among other things, blamed Jews for anti-Semitism.",
2249,04/2016,Anti-Semitic Incident:Vandalism,Scarborough,ME,,,Residential property vandalized with spray-painted swastika and other slurs..,
2337,04/2016,Anti-Semitic Incident:Vandalism,Springfield,MO,,,Swastika graffiti around home and on driveway of private residence.,
2344,04/2016,Anti-Semitic Incident:Harassment,St. Louis,MO,,,White supremacist left anti-Semitic comments on social media in wake of post referencing hateful flyers found on school campus.,
2470,04/2016,Anti-Semitic Incident:Harassment,Cumberland,ME,,,Individual received anonymous text message containing references to Hitler and the final solution.,
2474,04/2016,Anti-Semitic Incident:Harassment,Titusville,FL,,,Confidential,
2508,04/2016,Anti-Semitic Incident:Harassment,University City,CA,,,"Individual drove by synagogue and yelled ""There goes the Jews,"" ""Go back to Israel,"" ""Go back to Poland.""",
2511,04/2016,Anti-Semitic Incident:Vandalism,University Heights,OH,,,Catholic school vandalized with swastika.,
2545,04/2016,Anti-Semitic Incident:Harassment,Lancaster,PA,,,Confidential.,
2548,04/2016,Anti-Semitic Incident:Vandalism,Waltham,MA,,,Swastika drawn on Jewish fraternity's house.,
2651,04/2016,Anti-Semitic Incident:Harassment,Weston,FL,,,High school student experienced ongoing anti-Semitic harassment on social media.,
2694,04/2016,Anti-Semitic Incident:Harassment,Wixom,MI,,,Jewish student experienced anti-Semitic harassment at school.,
2720,04/2016,Anti-Semitic Incident:Harassment,Yulee,FL,,,Jewish woman felt threatened after new co-worker described his connections to murderous members of the Ku Klux Klan.,
996,3/11/2016,Extremist Murder,Grants Pass,OR,Right Wing (White Supremacist),,"Duane Eugene Bond, Jr., an Odinist with a swastika tattoo, was accused in a stabbing murder.",
219,3/6/2016,Extremist/Police Shootout,Bells,TX,Right Wing (White Supremacist),Aryan Brotherhood,"Police were involved in a shootout with two white supremacists, Earl Williams and Kayleigh Davis, in a trailer park. After police stopped their vehicle due to suspicious activity, the driver (Williams) sped away. During the subsequent chase, the passenger (Davis) shot two patrol cars in pursuit. They crashed into a fence and were arrested.",
51,03/2016,Anti-Semitic Incident:Harassment,Amherst,MA,,,Anti-Semitic and white supremacist flyers discovered at printers on campus.,
77,03/2016,Anti-Semitic Incident:Harassment,Arlington,MA,,,Woman received a copy of KKK symbol in the mail after writing a letter to the editor critical of Trump and his reluctance to disavow former KKK leader.,
79,03/2016,Anti-Semitic Incident:Vandalism,Arlington,MA,,,Swastika and racist graffiti found at middle school.,
106,03/2016,Anti-Semitic Incident:Harassment,Atlanta,GA,,,"The Westboro Baptist Church faxed a flyer to a Jewish institution that read: ""GOD HATES MURDERERS, WHORE JEWS - REPENT!""",
117,03/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,"During a public meeting, the police commissioner called a ""fucking Jew"" by individual wearing swastika.",
178,03/2016,Anti-Semitic Incident:Harassment,Aventura,FL,,,White Supremacist group faxed pages filled with swastikas and other hateful content to private homes.,
228,03/2016,Anti-Semitic Incident:Harassment,Berkeley,CA,,,Alt-right troll Andrew Auernheimer hacked university printer system to print anti-Semitic and white supremacist flyers.,
266,03/2016,Anti-Semitic Incident:Harassment,Boca Raton,FL,,,"Fast-food restaurant manager called individual a ""fucking kike.""",
286,03/2016,Anti-Semitic Incident:Harassment,Boston,MA,,,Westboro Baptist Church sent an anti-Semitic flyer to an office.,
292,03/2016,Anti-Semitic Incident:Vandalism,San Diego,CA,,,Swastika spray-painted on vehicle.,
316,03/2016,Anti-Semitic Incident:Harassment,Boynton Beach,FL,,,"Elderly Jewish woman attacked by an individual yelling ""Heil Hitler.""",
340,03/2016,Anti-Semitic Incident:Vandalism,Bronx,NY,,,Swastika graffiti discovered on building stairwell.,
348,03/2016,Anti-Semitic Incident:Harassment,San Francisco,CA,,,Jewish person verbally harassed with anti-Semitic and anti-Zionist epithets on train.,
359,03/2016,Anti-Semitic Incident:Harassment,Valley Glen,CA,,,"Person yelled ""Heil Hitler"" and saluted while walking near synagogue on a Jewish holiday.",
360,03/2016,Anti-Semitic Incident:Vandalism,Valley Glen,CA,,,Swastika drawn on Jewish person's car.,
365,03/2016,Anti-Semitic Incident:Harassment,Brooklyn,NY,,,Jewish employee at Brooklyn College discovered Post-It with swastika drawn on it left on their desk.,
379,03/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,Drawing of male carrying rifle surrounded by 13 swastikas found in bathroom.,
381,03/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,Apartment building vandalized with swastika graffiti.,
382,03/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,Confidential,
398,03/2016,Anti-Semitic Incident:Harassment,Washington,DC,,,"Westboro Baptist Church released statement about protesting AIPAC conference in Washington, containing the language ""whore Jews.""",
405,03/2016,Anti-Semitic Incident:Vandalism,Washington,DC,,,Confidential,
407,03/2016,Anti-Semitic Incident:Vandalism,Washington,DC,,,Confidential,
418,03/2016,Anti-Semitic Incident:Vandalism,Buffalo,NY,,,"Anti-Semitic graffiti reading ""kill all kikes"" discovered in campus bathroom.",
470,03/2016,Anti-Semitic Incident:Harassment,Boston,MA,,,Student spectators at high school basketball game yelled anti-Semitic taunts at opposing team's fans.,
478,03/2016,Anti-Semitic Incident:Vandalism,Cedarhurst,NY,,,Confidential,
485,03/2016,Anti-Semitic Incident:Harassment,Chamblee,GA,,,Confidential,
523,03/2016,Anti-Semitic Incident:Harassment,Chicago,IL,,,Anti-Semitic flyer from the Daily Stormer sent to fax machines and printers at multiple locations across campus.,
577,03/2016,Anti-Semitic Incident:Vandalism,Cleveland,OH,,,Building in downtown Cleveland vandalized with swastika.,
578,03/2016,Anti-Semitic Incident:Vandalism,Cleveland,OH,,,Building in downtown Cleveland vandalized with swastika.,
698,03/2016,Anti-Semitic Incident:Harassment,Danville,CA,,,Jewish girl at middle school victim of anti-Semitic bullying by peers.,
733,03/2016,Anti-Semitic Incident:Harassment,Denver,CO,,,Synagogue's Facebook page targeted with an anti-Semitic message.,
780,03/2016,Anti-Semitic Incident:Vandalism,Metairie,LA,,,"Stickers posted reading ""Zionism is the root of all evil.""",
790,03/2016,Anti-Semitic Incident:Vandalism,East Garden City,NY,,,Swastika and other offensive graffiti written in black marker in bathroom.,
799,03/2016,Anti-Semitic Incident:Harassment,East Lansing,MI,,,Jewish organization received anti-Semitic faxes.,
807,03/2016,Anti-Semitic Incident:Vandalism,Easton,PA,,,Residence hall bathroom and bulletin board vandalized with swastikas.,
838,03/2016,Anti-Semitic Incident:Vandalism,Boston,MA,,,Swastika painted near subway station.,
847,03/2016,Anti-Semitic Incident:Vandalism,Brookline,MA,,,Confidential.,
899,03/2016,Anti-Semitic Incident:Harassment,Fort Lauderdale,FL,,,"Individual harassed in an online game, called a ""kosher cunt"" and an ""oven magnet"" by another player.",
926,03/2016,Anti-Semitic Incident:Harassment,Framingham,MA,,,"Middle school students made anti-Semitic remarks, blamed Jews and Israel for 9/11 terrorist attacks.",
978,03/2016,Anti-Semitic Incident:Vandalism,Glassboro,NJ,,,Swastika graffiti discovered in high school bathroom.,
1070,03/2016,Anti-Semitic Incident:Harassment,Hollywood,FL,,,"Tenant calls landlord a ""cheap Jew"" and a ""dirty kike"" over a rent dispute.",
1087,03/2016,Anti-Semitic Incident:Harassment,Houston,TX,,,"Teacher yelled ""Heil, Hitler"" at Jewish student.",
1162,03/2016,Anti-Semitic Incident:Harassment,Jensen Beach,FL,,,Jewish veteran experienced anti-Semitism and discrimination at veteran organization functions.,
1164,03/2016,Anti-Semitic Incident:Harassment,Jersey City,NJ,,,Jewish individual harassed for being Jewish by food delivery guy.,
1166,03/2016,Anti-Semitic Incident:Harassment,Johns Creek,GA,,,Middle school student victim of ongoing anti-Semitic harassment.,
1182,03/2016,Anti-Semitic Incident:Harassment,Jupiter,FL,,,"Middle school students told another student, ""All Jews should have died"" and ""Hitler was right.""",
1206,03/2016,Anti-Semitic Incident:Harassment,Kissimmee,FL,,,Class course website about insects displayed anti-Semitic cartoons comparing Jews to cockroaches.,
1207,03/2016,Anti-Semitic Incident:Harassment,Kissimmee,FL,,,Confidential,
1258,03/2016,Anti-Semitic Incident:Harassment,Manchester,NH,,,Confidential,
1276,03/2016,Anti-Semitic Incident:Harassment,L'Anse Creuse,MI,,,"Jewish student told to ""Burn in the ovens with the other Jews.""",
1282,03/2016,Anti-Semitic Incident:Vandalism,Hamilton Township,NJ,,,Swastika graffiti.,
1301,03/2016,Anti-Semitic Incident:Harassment,Lawrenceville,GA,,,"Social studies teacher stated the Jews were persecuted during the Holocaust because ""the Jews killed Jesus.""",
1336,03/2016,Anti-Semitic Incident:Harassment,Lone Tree,CO,,,Private business received anti-Semitic faxes from the white supremacist publication Daily Stormer.,
1359,03/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
1361,03/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
1362,03/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
1363,03/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Confidential,
1364,03/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,Flyers with hate speech and swastikas found in office copy room.,
1365,03/2016,Anti-Semitic Incident:Harassment,Los Angeles,CA,,,White supremacist and anti-Semitic literature faxed to multiple locations on the University of Southern California campus.,
1384,03/2016,Anti-Semitic Incident:Harassment,Lakewood,NJ,,,"Projectile thrown from passing car at Jewish individuals walking home from synagogue; passenger yelled ""Jews!""",
1392,03/2016,Anti-Semitic Incident:Vandalism,Los Angeles,CA,,,"""Nazi"" spray painted on synagogue wall.",
1393,03/2016,Anti-Semitic Incident:Vandalism,Los Angeles,CA,,,"""Nazi"" spray painted on two synagogue walls.",
1394,03/2016,Anti-Semitic Incident:Vandalism,Los Angeles,CA,,,Swastika carved into a locker.,
1425,03/2016,Anti-Semitic Incident:Vandalism,Lowell,MA,,,Car hood vandalized with anti-Semitic message.,
1428,03/2016,Anti-Semitic Incident:Harassment,Loxahatchee,FL,,,Students made offensive Holocaust jokes and promoted anti-Semitic conspiracy theories.,
1429,03/2016,Anti-Semitic Incident:Harassment,Loxahatchee,FL,,,Confidential,
1443,03/2016,Anti-Semitic Incident:Harassment,Madison,WI,,,"Posters containing swastikas, anti-Semitic messages, and link to Daily Stormer sent to campus printers.",
1463,03/2016,Anti-Semitic Incident:Harassment,New York,NY,,,Confidential,
1464,03/2016,Anti-Semitic Incident:Harassment,New York,NY,,,Confidential,
1477,03/2016,Anti-Semitic Incident:Vandalism,Princeton,NJ,,,"Park vandalized with graffiti that included swastika drawn inside Star of David and the words ""gay Jew.""",
1478,03/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,Backwards swastika drawn in garbage room of Fordham University residence hall.,
1479,03/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,Confidential,
1480,03/2016,Anti-Semitic Incident:Vandalism,New York,NY,,,Backwards swastika found carved into door of campus residence hall.,
1493,03/2016,Anti-Semitic Incident:Harassment,Toms River,NJ,,,"Mayor publicly referred to influx of religious Jews moving to area as ""an invasion.""",
1494,03/2016,Anti-Semitic Incident:Vandalism,Toms River,NJ,,,"""Burn the Jews"" and ""fuck you"" etched into playground equipment.",
1495,03/2016,Anti-Semitic Incident:Vandalism,Toms River,NJ,,,"""Jew go back to Lakewood"" carved into park bench.",
1501,03/2016,Anti-Semitic Incident:Vandalism,Marathon,FL,,,Swastikas found on street in front of Jewish residence.,
1506,03/2016,Anti-Semitic Incident:Harassment,Maricopa,AZ,,,Student was target of anti-Semitic bullying,
1512,03/2016,Anti-Semitic Incident:Assault,Marlborough,MA,,,Boy was victim of anti-Semitic bullying in school.,
1518,03/2016,Anti-Semitic Incident:Vandalism,Toms River,NJ,,,"""Burn the Jews"" found etched into playground equipment at park.",
1528,03/2016,Anti-Semitic Incident:Harassment,Melrose,MA,,,"Swastika and the words ""you die"" written on whiteboard in office conference room.",
1536,03/2016,Anti-Semitic Incident:Vandalism,Bay Shore,NY,,,Swastika vandalism on car.,
1546,03/2016,Anti-Semitic Incident:Harassment,Miami,FL,,,Anti-Semitic radio host promoted Jewish conspiracy theories on local radio show.,
1547,03/2016,Anti-Semitic Incident:Harassment,Miami,FL,,,Individual received anti-Semitic letter comparing him to a pig.,
1548,03/2016,Anti-Semitic Incident:Harassment,Miami,FL,,,Jewish organization received anti-Semitic flyers.,
1566,03/2016,Anti-Semitic Incident:Assault,Brooklyn,NY,,,Two Jewish men approached and harrassed by large group of men who began to tug on their tefillin and threw a bottle at them.,
1580,03/2016,Anti-Semitic Incident:Assault,Brooklyn,NY,,,"Jewish man victim of anti-Semitic harassment, told ""You fucking Jews taking over this neighborhood"" and had objects thrown at him.",
1585,03/2016,Anti-Semitic Incident:Harassment,Milton,FL,,,Individual made anti-Semitic remarks and threats.,
1589,03/2016,Anti-Semitic Incident:Harassment,Milwaukee,WI,,,"A high school student was repeatedly targeted and called a ""salty fucking Jew"".",
1590,03/2016,Anti-Semitic Incident:Harassment,Milwaukee,WI,,,Neo-Nazi flyer featuring swastikas and a link to the Daily Stormer printed off a wireless printer at a private residence.,
1608,03/2016,Anti-Semitic Incident:Harassment,Minneapolis,MN,,,Networked printers at University of Minnesota hacked to print out anti-Semitic flyers.,
1639,03/2016,Anti-Semitic Incident:Vandalism,Monroe,NY,,,Homes in Hasidic village vandalized with swastika graffiti.,
1676,03/2016,Anti-Semitic Incident:Harassment,Nahant,MA,,,"Individual repeatedly shouted ""I'm going to get you, Jew"" and made threatening remarks to neighbor.",
1705,03/2016,Anti-Semitic Incident:Harassment,New Brunswick,NJ,,,Networked printers at Rutgers University hacked to print out anti-Semitic flyers.,
1731,03/2016,Anti-Semitic Incident:Harassment,Brooklyn,NY,,,"Individual had water bottle thrown at him and called a ""dirty jew"" by individual in passing vehicle.",
1761,03/2016,Anti-Semitic Incident:Harassment,Newton,MA,,,"""Burn the Jews"" written in school bathroom.",
1762,03/2016,Anti-Semitic Incident:Harassment,Newton,MA,,,"""Fuck Jews"" and swastika written in a high school bathroom.",
1763,03/2016,Anti-Semitic Incident:Harassment,Newton,MA,,,Swastikas used as a username on online computer quiz.,
1765,03/2016,Anti-Semitic Incident:Vandalism,Newton,MA,,,"""Fuck all Jews"" written on desk at middle school.",
1766,03/2016,Anti-Semitic Incident:Vandalism,Newton,MA,,,Swastika drawn on couch cushion at high school.,
1767,03/2016,Anti-Semitic Incident:Vandalism,Newton,MA,,,Swastika and message promoting anti-Semitism found in girl's bathroom of high school.,
1768,03/2016,Anti-Semitic Incident:Vandalism,Newton,MA,,,Confidential,
1810,03/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,Swastika etched into front driver-side window of car parked in front of high school.,
1811,03/2016,Anti-Semitic Incident:Vandalism,Brooklyn,NY,,,"Police car vandalized with swastikas, slashed tires.",
1818,03/2016,Anti-Semitic Incident:Harassment,Ocean Township,NJ,,,Swastika and Hitler images sent to Jewish victim on Snapchat.,
1877,03/2016,Anti-Semitic Incident:Vandalism,Pacific Palisades,CA,,,"""Fuck Spics and Jews"" spray-painted on high school campus.",
1880,03/2016,Anti-Semitic Incident:Harassment,Palm Beach,FL,,,Anti-Semitic flyers from the Daily Stormer faxed to Jewish institution.,
1915,03/2016,Anti-Semitic Incident:Harassment,Philadelphia,PA,,,Student on n intramural floor hockey team posted anti-Semitic tweet targeting Jewish fraternity team.,
1928,03/2016,Anti-Semitic Incident:Vandalism,Philadelphia,PA,,,Over 20 mezuzahs were stolen from apartment building.,
1962,03/2016,Anti-Semitic Incident:Harassment,Plantation,FL,,,Homeowner's Association Board received written anti-Semitic remarks regarding its Jewish members.,
1997,03/2016,Anti-Semitic Incident:Harassment,Princeton,NJ,,,Princeton University staff member reported receiving anti-Semitic fax that referenced WWII treatment of Jews in Europe.,
1998,03/2016,Anti-Semitic Incident:Harassment,Princeton,NJ,,,Networked printers at Princeton hacked to print out anti-Semitic flyers.,
2002,03/2016,Anti-Semitic Incident:Vandalism,Princeton,NJ,,,"Anti-Semitic graffiti found in campus bathroom that read: ""Academia is 2nd hand knowledge WHY WERE The last 2 PU Prez's were Jews.""",
2008,03/2016,Anti-Semitic Incident:Vandalism,Cedarhurst,NY,,,Swastika graffiti discovered on sidewalk.,
2009,03/2016,Anti-Semitic Incident:Vandalism,Providence,RI,,,Anti-Semitic graffiti vandalism discovered in residence hall.,
2020,03/2016,Anti-Semitic Incident:Vandalism,Queens,NY,,,Two swastikas spray-painted on a bathroom stall.,
2024,03/2016,Anti-Semitic Incident:Vandalism,Cedarhurst,NY,,,Swastika graffiti discovered on street near Jewish neighborhood.,
2026,03/2016,Anti-Semitic Incident:Vandalism,Cedarhurst,NY,,,Confidential,
2030,03/2016,Anti-Semitic Incident:Vandalism,Cedarhurst,NY,,,Swastikas painted with red paint on pillars in garage.,
2044,03/2016,Anti-Semitic Incident:Harassment,Reading,PA,,,"Students reported hearing the word ""Jew"" used pejoratively.",
2151,03/2016,Anti-Semitic Incident:Harassment,San Diego,CA,,,Synagogue received anti-Semitic hate literature.,
2152,03/2016,Anti-Semitic Incident:Harassment,San Diego,CA,,,Synagogue received anti-Semitic hate literature.,
2296,03/2016,Anti-Semitic Incident:Harassment,Simpsonville,SC,,,"Man received Facebook message calling him a ""filthy Jew,"" along with other anti-Semitic comments.",
2313,03/2016,Anti-Semitic Incident:Vandalism,South Kingston,RI,,,Swastika vandalism discovered inside campus elevator.,
2314,03/2016,Anti-Semitic Incident:Vandalism,South Kingston,RI,,,Confidential,
2317,03/2016,Anti-Semitic Incident:Harassment,Southfield,MI,,,"Note with ""You dirty Jew' and Swastika found on chair.",
2335,03/2016,Anti-Semitic Incident:Vandalism,Spring Township,PA,,,Private residence and work vehicle vandalized with swastikas.,
2350,03/2016,Anti-Semitic Incident:Assault,Saint Paul,MN,,,"Individual punched Jewish man because ""he's a competing race and wants to torture us.""",
2366,03/2016,Anti-Semitic Incident:Vandalism,Staten Island,NY,,,Apartment vandalized with swastika graffiti.,
2393,03/2016,Anti-Semitic Incident:Harassment,Summerville,SC,,,"Jewish students repeatedly targeted with anti-Semitic comments, slurs, phone calls and the Nazi Salute. Swastika drawn in front of elementary school.",
2482,03/2016,Anti-Semitic Incident:Vandalism,Toms River,NJ,,,"Swastikas and ""fuck Jews,"" ""I hate you,"" and "" Your dead"" spray-painted in former nursing home building.",
2492,03/2016,Anti-Semitic Incident:Harassment,Tucson,AZ,,,Professor made anti-Semitic comments to a student.,
2493,03/2016,Anti-Semitic Incident:Harassment,Bensalem,PA,,,"Man victim of anti-Semitic harassment during a dispute, told ""Hitler missed one back in the day.""",
2519,03/2016,Anti-Semitic Incident:Harassment,Valley Glen,CA,,,Confidential,
2526,03/2016,Anti-Semitic Incident:Vandalism,Van Nuys,CA,,,Swastikas spray-painted on a Jewish realtor's sign.,
2527,03/2016,Anti-Semitic Incident:Vandalism,Van Nuys,CA,,,Two swastikas painted on house that was for sale.,
2562,03/2016,Anti-Semitic Incident:Harassment,Washington,DC,,,Synagogue received anti-Semitic voicemails.,
2572,03/2016,Anti-Semitic Incident:Vandalism,Cedar Park,TX,,,Swastikas painted on bridge in park.,
2575,03/2016,Anti-Semitic Incident:Harassment,Alexandria,VA,,,Confidential,
2576,03/2016,Anti-Semitic Incident:Harassment,Alexandria,VA,,,Anti-Semitic flyers distributed in a residential neighborhood.,
2625,03/2016,Anti-Semitic Incident:Vandalism,West Lafayette,IN,,,Swastika and anti-Semitic slurs drawn on whiteboard in wake of contentious school elections at Purdue University.,
